,0,1
2481,Emmylou Harris,Rosanne Cash
2482,Emmylou Harris,Nanci Griffith
2483,Emmylou Harris,Linda Ronstadt
2484,Ljuba Alicic,Djani
2485,Ljuba Alicic,Viki
2486,Ljuba Alicic,Slavica Ćukteraš
2487,Ljuba Alicic,Muharem Serbezovski
2488,Ljuba Alicic,Marta Savic
2489,August Twelfth,Olivia Nelson
2490,August Twelfth,Ebenezer
2491,August Twelfth,Rachel Foxx
2492,August Twelfth,Ka-Li
2493,August Twelfth,MarcLo
2494,Los Terricolas,José José
2495,Los Terricolas,Los Dandys
2496,Los Terricolas,"Germán Valdés ""Tin Tan"""
2497,Los Terricolas,Los Panchos
2498,Los Terricolas,Julio Jaramillo
2499,Upbeat Instrumental Music,Upbeat Morning Music
2500,Upbeat Instrumental Music,Lester Wheel Quartet
2501,Upbeat Instrumental Music,Classic Trumpet Jams
2502,Upbeat Instrumental Music,Instrumental Chill Jazz
2503,Upbeat Instrumental Music,Background Bossa Nova
2504,Aywee Tha Seed,Alcynoos
2505,Aywee Tha Seed,CMRMN
2506,Aywee Tha Seed,T v s n
2507,Aywee Tha Seed,Momo Ward
2508,Aywee Tha Seed,Corc
2509,Taves,Zerrydl
2510,Taves,TAR1Q
2511,Taves,Smada
2512,Taves,YKB
2513,Taves,ID Cabasa
2514,NA-3LDK,Shiho Fujisawa
2515,NA-3LDK,che sa mossa
2516,NA-3LDK,autumn leave's
2517,NA-3LDK,Flat Three
2518,NA-3LDK,DJ Kawasaki
2519,Bonet de San Pedro,Lucho Gatica
2520,Bonet de San Pedro,Boleros
2521,Bonet de San Pedro,Juanito Segarra
2522,Bonet de San Pedro,Lolita Garrido
2523,Bonet de San Pedro,Chelo Silva
2524,Kiggen,Cosmic Girl
2525,Kiggen,Jvde Milez
2526,Kiggen,Jungkey
2527,Kiggen,B.RYONG
2528,Kiggen,SBGB
2529,Cornell Campbell,Barry Brown
2530,Cornell Campbell,The Heptones
2531,Cornell Campbell,Johnny Clarke
2532,Cornell Campbell,Leroy Smart
2533,Cornell Campbell,Dennis Brown
2534,Weliton O Gordinho,Luanzinho Moraes
2535,Weliton O Gordinho,Vítor Fernandes
2536,Weliton O Gordinho,Zé Vaqueiro Estilizado
2537,Weliton O Gordinho,Kauã Araújo
2538,Weliton O Gordinho,Anna Catarina
2539,The Cars,Ric Ocasek
2540,The Cars,The Fixx
2541,The Cars,The Go-Go's
2542,The Cars,Eddie Money
2543,The Cars,Foreigner
2544,Chicago,The Doobie Brothers
2545,Chicago,Little River Band
2546,Chicago,Styx
2547,Chicago,"Blood, Sweat & Tears"
2548,Chicago,Orleans
2549,The Moonglows,The Orioles
2550,The Moonglows,The Spaniels
2551,The Moonglows,The Harptones
2552,The Moonglows,The Five Keys
2553,The Moonglows,The Crests
2554,Eva Pilarová,Yvonne Přenosilová
2555,Eva Pilarová,Josef Zíma
2556,Eva Pilarová,Milan Chladil
2557,Eva Pilarová,Jiří Suchý
2558,Eva Pilarová,Waldemar Matuška
2559,D.I.D,Para:noir
2560,D.I.D,Lustknot.
2561,D.I.D,アヲイ
2562,D.I.D,Black Gene for the Next Scene
2563,D.I.D,BIOSPHIA
2564,Jean Pierre Magnet,Wayruro
2565,Jean Pierre Magnet,Perujazz
2566,Jean Pierre Magnet,"Arturo ""Zambo"" Cavero"
2567,Jean Pierre Magnet,Frágil
2568,Jean Pierre Magnet,Manante
2569,Red Callender,Buddy Collette
2570,Red Callender,Curtis Counce
2571,Red Callender,Marty Paich
2572,Red Callender,Red Mitchell
2573,Red Callender,Richie Kamuca
2574,Turk Murphy,Phil Baxter and His Orchestra
2575,Turk Murphy,Dixieland Bull's Band
2576,Turk Murphy,Jazzenodians
2577,Turk Murphy,Rod Mason
2578,Turk Murphy,The Melody Sheiks
2579,Blindside,Project 86
2580,Blindside,Dead Poetic
2581,Blindside,Spoken
2582,Blindside,Showbread
2583,Blindside,Disciple
2584,Gabriza,OrionOz
2585,Gabriza,Hawky
2586,Gabriza,MandS
2587,Gabriza,TAKR
2588,Gabriza,Flash Beats Manow
2589,Hoorsees,Packs
2590,Hoorsees,En Attendant Ana
2591,Hoorsees,Wishy
2592,Hoorsees,Francis of Delirium
2593,Hoorsees,Pip Blom
2594,Rita Reys,Morgana King
2595,Rita Reys,Sue Raney
2596,Rita Reys,Mathilde Santing
2597,Rita Reys,Beverly Kenney
2598,Rita Reys,Ruth Cameron
2599,Billy Butterfield,"Taylor, Brooks, Stanley"
2600,Billy Butterfield,Juan Torres
2601,Billy Butterfield,Manuel Olivera Almada
2602,Billy Butterfield,Melodías Mágicas
2603,Billy Butterfield,Shep Fields
2604,Hypernova,The Ways
2605,Hypernova,Radio Tehran
2606,Hypernova,The Yellow Dogs
2607,Hypernova,Bomrani
2608,Hypernova,War Tapes
2609,Khesari Lal Yadav,Neelkamal Singh
2610,Khesari Lal Yadav,Shilpi Raj
2611,Khesari Lal Yadav,Shivani Singh
2612,Khesari Lal Yadav,Samar Singh
2613,Khesari Lal Yadav,Arvind Akela Kallu Ji
2614,Little Tony,Edoardo Vianello
2615,Little Tony,Caterina Caselli
2616,Little Tony,Gianni Morandi
2617,Little Tony,Tony Renis
2618,Little Tony,Pooh
2619,Experience,Expérience
2620,Experience,Arnaud Michniak
2621,Experience,Diabologum
2622,Experience,Programme
2623,Experience,Manta Ray
2624,George Benson,Al Jarreau
2625,George Benson,Lee Ritenour
2626,George Benson,Larry Carlton
2627,George Benson,George Duke
2628,George Benson,The Crusaders
2629,René Bottlang,Barry Altschul
2630,René Bottlang,Floratone
2631,René Bottlang,Ravi Coltrane
2632,René Bottlang,Kait Dunton
2633,René Bottlang,Andy McKee and NEXT
2634,Billy Walton Band,Dudley Taft
2635,Billy Walton Band,Altered Five Blues Band
2636,Billy Walton Band,Alastair Greene
2637,Billy Walton Band,Stevie Nimmo
2638,Billy Walton Band,Laurence Jones
2639,Igor Rolim,Jah I Ras
2640,Igor Rolim,Groovi
2641,Igor Rolim,Circuito Reggae
2642,Igor Rolim,Mister Jack o Rei das Montagens
2643,Igor Rolim,monkey jhayam
2644,Tayyib Ali,The Dean's List
2645,Tayyib Ali,Fortune Family
2646,Tayyib Ali,Gorilla Warfare Tactics
2647,Tayyib Ali,OCD: Moosh & Twist
2648,Tayyib Ali,ONCUE
2649,Cassie,Ciara
2650,Cassie,Amerie
2651,Cassie,Keri Hilson
2652,Cassie,Christina Milian
2653,Cassie,Danity Kane
2654,Miki Howard,Phyllis Hyman
2655,Miki Howard,Regina Belle
2656,Miki Howard,Stephanie Mills
2657,Miki Howard,Howard Hewett
2658,Miki Howard,Angela Winbush
2659,Hampton Hawes,Tommy Flanagan
2660,Hampton Hawes,Zoot Sims
2661,Hampton Hawes,Ray Bryant
2662,Hampton Hawes,Wynton Kelly
2663,Hampton Hawes,Bud Powell
2664,Changing Faces,Xscape
2665,Changing Faces,Adina Howard
2666,Changing Faces,Brownstone
2667,Changing Faces,Monica
2668,Changing Faces,Kut Klose
2669,Abel Miller,Dewaine Whitmore
2670,Abel Miller,Atozzio
2671,Abel Miller,Justin Garner
2672,Abel Miller,Willie Taylor
2673,Abel Miller,Leo (of Nemesis)
2674,Baby Gas,Yelohill
2675,Baby Gas,Kruk One
2676,Baby Gas,22nd Jim
2677,Baby Gas,TeeCee4800
2678,Baby Gas,O'Way
2679,Fornet,El Yunque
2680,Fornet,Teen Creeps
2681,Fornet,Shht
2682,Fornet,Hypochristmutreefuzz
2683,Fornet,Crowd Of Chairs
2684,Rohana Weerasinghe,W. D. Amaradeva
2685,Rohana Weerasinghe,Navarathna Gamage
2686,Rohana Weerasinghe,Thilina Ruhunage
2687,Rohana Weerasinghe,Chandralekha Perera
2688,Rohana Weerasinghe,Rathna Sri Wijesinghe
2689,Donald Vega,Ahmad Jamal
2690,Donald Vega,Horace Parlan
2691,Donald Vega,Phineas Newborn Jr.
2692,Donald Vega,McCoy Tyner
2693,Donald Vega,Amina Figarova
2694,Warren Zevon,Hindu Love Gods
2695,Warren Zevon,Bob Dylan
2696,Warren Zevon,Tom Petty and The Heartbreakers
2697,Warren Zevon,Jackson Browne
2698,Warren Zevon,Tom Petty
2699,Emmie Muthiga,Amara Tari
2700,Emmie Muthiga,Muthaka
2701,Emmie Muthiga,Kwame Rígíi
2702,Emmie Muthiga,Kinoti
2703,Emmie Muthiga,Brandy Maina
2704,James Taylor,Jackson Browne
2705,James Taylor,Paul Simon
2706,James Taylor,Loggins & Messina
2707,James Taylor,Carly Simon
2708,James Taylor,Dan Fogelberg
2709,Ernesto Aurignac,Antonio Lizana
2710,Ernesto Aurignac,Jorge Pardo
2711,Ernesto Aurignac,Martirio
2712,Ernesto Aurignac,Screaming Headless Torsos
2713,Ernesto Aurignac,Navajita Plateá
2714,Sahin Khan Mewati,Mohammed Aziz
2715,Sahin Khan Mewati,Jordan Sandhu
2716,Marty Wilde,Tommy Steele
2717,Marty Wilde,Adam Faith
2718,Marty Wilde,Billy Fury
2719,Marty Wilde,Lonnie Donegan
2720,Marty Wilde,Helen Shapiro
2721,Olivia Dean,Joy Crookes
2722,Olivia Dean,Nectar Woode
2723,Olivia Dean,Hajaj
2724,Olivia Dean,Joesef
2725,Olivia Dean,Eloise
2726,Edgar Broughton Band,Pink Fairies
2727,Edgar Broughton Band,Groundhogs
2728,Edgar Broughton Band,Man
2729,Edgar Broughton Band,Atomic Rooster
2730,Edgar Broughton Band,Barclay James Harvest
2731,Herring Franky,snaer.
2732,Herring Franky,Smika
2733,Herring Franky,cowode
2734,Herring Franky,aebleo
2735,Herring Franky,GwaiLow
2736,Nuance,BELLRING少女ハート
2737,Nuance,tipToe.
2738,Nuance,桜エビ~ず
2739,Nuance,Ringwanderung
2740,Nuance,クロスノエシス
2741,The Hollies,The Searchers
2742,The Hollies,Herman's Hermits
2743,The Hollies,Manfred Mann
2744,The Hollies,The Tremeloes
2745,The Hollies,Small Faces
2746,John Anderson,Mark Chesnutt
2747,John Anderson,Travis Tritt
2748,John Anderson,Clint Black
2749,John Anderson,Shenandoah
2750,John Anderson,Joe Diffie
2751,Edward Maya,Deepside Deejays
2752,Edward Maya,Akcent
2753,Edward Maya,DJ Antoine
2754,Edward Maya,Yves Larock
2755,Edward Maya,Guru Josh Project
2756,Jazzstrumental,Jazz Bar Music Inc
2757,Jazzstrumental,Instrumental Jazz Lounge
2758,Jazzstrumental,Cafe Instrumental
2759,Jazzstrumental,Mellow Music Inc
2760,Jazzstrumental,Lounge Music Inc
2761,Natalie Cole,Jane Monheit
2762,Natalie Cole,Vanessa Williams
2763,Natalie Cole,Diana Krall
2764,Natalie Cole,Renee Olstead
2765,Natalie Cole,Laura Fygi
2766,Inbute,Emipê
2767,Inbute,Andrew Resner
2768,Inbute,Djéli
2769,Inbute,Walle-b
2770,Inbute,Cayuma
2771,MARTTE,UANA
2772,MARTTE,Biab
2773,MARTTE,Rico Dalasam
2774,MARTTE,Lamparina
2775,MARTTE,Melly
2776,Gloria Gaynor,Village People
2777,Gloria Gaynor,Donna Summer
2778,Gloria Gaynor,The Weather Girls
2779,Gloria Gaynor,Amii Stewart
2780,Gloria Gaynor,"Lipps, Inc."
2781,Brantley Gilbert,Jason Aldean
2782,Brantley Gilbert,Justin Moore
2783,Brantley Gilbert,Florida Georgia Line
2784,Brantley Gilbert,Cole Swindell
2785,Brantley Gilbert,Chris Janson
2786,Inder Arya,Priyanka Meher
2787,Inder Arya,Rohit Chauhan
2788,Inder Arya,B.K. Samant
2789,Inder Arya,Darshan Farswan
2790,Inder Arya,Manoj Arya
2791,Bobby Rydell,Johnny & The Hurricanes
2792,Bobby Rydell,Gary Puckett & The Union Gap
2793,Bobby Rydell,Jimmy Jones
2794,Bobby Rydell,Freddy Cannon
2795,Bobby Rydell,Jan & Dean
2796,The Black Underground,Billy Carter
2797,The Black Underground,3호선 버터플라이
2798,The Black Underground,Lowdown 30
2799,The Black Underground,산울림
2800,The Black Underground,이적
2801,Do,Glennis Grace
2802,Do,Volumia!
2803,Do,Jeroen van der Boom
2804,Do,Lisa Lois
2805,Do,Raffaëla
2806,Pilot,Andy Gibb
2807,Pilot,10cc
2808,Pilot,Electric Light Orchestra
2809,Pilot,Wings
2810,Pilot,Orleans
2811,Gato Barbieri,Ray Barretto
2812,Gato Barbieri,Eddie Palmieri
2813,Gato Barbieri,Pharoah Sanders
2814,Gato Barbieri,Jorge López Ruiz
2815,Gato Barbieri,David Sanborn
2816,BlackWitch,Red Boots
2817,BlackWitch,Saturndust
2818,BlackWitch,Black Witch
2819,BlackWitch,Tulsadoom
2820,BlackWitch,Gods & Punks
2821,Edward H Dafis,Y Tebot Piws
2822,Edward H Dafis,Heather Jones
2823,Edward H Dafis,Tebot Piws
2824,Edward H Dafis,Gorffenwyd
2825,Edward H Dafis,Huw Jones
2826,Mehdi Farukh,Jawid Sharif
2827,Mehdi Farukh,Sediq Shabab
2828,Mehdi Farukh,Ajmal Zahin
2829,Mehdi Farukh,Habib Qaderi
2830,Mehdi Farukh,Aryana Sayeed
2831,Johnny Hartman,Shirley Horn
2832,Johnny Hartman,Etta Jones
2833,Johnny Hartman,Carmen McRae
2834,Johnny Hartman,Anita O'Day
2835,Johnny Hartman,John Coltrane & Johnny Hartman
2836,Claudio Monteverdi,Henry Purcell
2837,Claudio Monteverdi,Johann Sebastian Bach
2838,Claudio Monteverdi,Georg Friedrich Händel
2839,Claudio Monteverdi,Arcangelo Corelli
2840,Claudio Monteverdi,Guillaume de Machaut
2841,Alien,Treat
2842,Alien,Wildness
2843,Alien,Heartland
2844,Alien,FM
2845,Alien,Giant
2846,Mani Deïz,Cenza
2847,Mani Deïz,Dany Dan
2848,Mani Deïz,Mani Deiz
2849,Mani Deïz,Anton Serra
2850,Mani Deïz,The Hop
2851,The Deedle Deedle Dees,Grenadilla
2852,The Deedle Deedle Dees,Uncle Rock
2853,The Deedle Deedle Dees,Dog On Fleas
2854,The Deedle Deedle Dees,Recess Monkey
2855,The Deedle Deedle Dees,Randy Kaplan
2856,Kid Abelha,Kid Abelha E Os Abóboras Selvagens
2857,Kid Abelha,Lulu Santos
2858,Kid Abelha,Paula Toller
2859,Kid Abelha,Os Paralamas Do Sucesso
2860,Kid Abelha,Leoni
2861,Arsenio Rodríguez,Trio Matamoros
2862,Arsenio Rodríguez,Celina González
2863,Arsenio Rodríguez,Sexteto Habanero
2864,Arsenio Rodríguez,Celeste Mendoza
2865,Arsenio Rodríguez,Septeto Nacional de Ignacio Piñeiro
2866,Ike & Tina Turner,Tina Turner
2867,Ike & Tina Turner,Ike Turner
2868,Ike & Tina Turner,Wilson Pickett
2869,Ike & Tina Turner,Aretha Franklin
2870,Ike & Tina Turner,The Impressions
2871,Lakis Papadopoulos,Ενδελέχεια
2872,Lakis Papadopoulos,Tsopana Rave
2873,Lakis Papadopoulos,Γιάννης Μηλιώκας
2874,Lakis Papadopoulos,Magic De Spell
2875,Lakis Papadopoulos,Βασίλης Παπακωνσταντίνου
2876,illmore,niafrasco
2877,illmore,GORO KUMAI
2878,illmore,Shinjuku Jumpshot
2879,illmore,Yami/Hikari
2880,illmore,MIZUKAMI
2881,Godex,Etherna (Arg)
2882,Godex,Sundown Sindrome
2883,Godex,This Void Inside
2884,Godex,5 sadows
2885,Godex,Drama F.A.
2886,Naghma,Nazia Iqbal
2887,Naghma,Tahir Shabab
2888,Naghma,Sadiq Shabab
2889,Naghma,Ahmad Zahir
2890,Naghma,Aziz Herawi
2891,Cafe Jazz Deluxe,Hotel Lobby Jazz Group
2892,Cafe Jazz Deluxe,Chill Jazz-Lounge
2893,Cafe Jazz Deluxe,Ellie & The Bunch
2894,Cafe Jazz Deluxe,Hotel Lobby Jazz Music
2895,Cafe Jazz Deluxe,Trio X of Sweden
2896,Escambau,Giovanni Caruso e o Escambau
2897,Escambau,Relespública
2898,Escambau,Faichecleres
2899,Escambau,Blindagem
2900,Escambau,Charme Chulo
2901,Miso misara,ميسو ميسره
2902,Miso misara,حوده بوده
2903,Miso misara,Hamo ElTikha
2904,Miso misara,Magdy El Zahar
2905,Miso misara,Hamo Bika
2906,TOTEM,Мегамозг
2907,TOTEM,Molecul
2908,TOTEM,Ауткаст
2909,TOTEM,Amatory
2910,TOTEM,Stigmata
2911,Aygün Səmədzadə,Flora Kərimova
2912,Aygün Səmədzadə,Faiq Ağayev
2913,Aygün Səmədzadə,Eldar Mansurov
2914,Aygün Səmədzadə,eyyub yaqubov
2915,Aygün Səmədzadə,Akif İslamzadə
2916,Ella Fitzgerald,Ella Fitzgerald & Louis Armstrong
2917,Ella Fitzgerald,Sarah Vaughan
2918,Ella Fitzgerald,Billie Holiday
2919,Ella Fitzgerald,Louis Armstrong
2920,Ella Fitzgerald,Dinah Washington
2921,Arthur Sullivan,Sir Malcolm Sargent
2922,Arthur Sullivan,Charles Villiers Stanford
2923,Arthur Sullivan,Gilbert & Sullivan
2924,Arthur Sullivan,Giacomo Meyerbeer
2925,Arthur Sullivan,Hubert Parry
2926,Freddy Cannon,Johnny & The Hurricanes
2927,Freddy Cannon,Bobby Rydell
2928,Freddy Cannon,Jan & Dean
2929,Freddy Cannon,Jimmy Jones
2930,Freddy Cannon,Danny & The Juniors
2931,Toni Braxton,Monica
2932,Toni Braxton,Mary J. Blige
2933,Toni Braxton,Brandy
2934,Toni Braxton,Whitney Houston
2935,Toni Braxton,Tamar Braxton
2936,Cefa,Gloria
2937,Cefa,Menores Atos
2938,Cefa,Aurora Rules
2939,Cefa,A Day to Remember
2940,Cefa,Movements
2941,Bread,David Gates
2942,Bread,England Dan & John Ford Coley
2943,Bread,Air Supply
2944,Bread,Michael Johnson
2945,Bread,Seals & Crofts
2946,Flo Rida,Pitbull
2947,Flo Rida,Far East Movement
2948,Flo Rida,will.i.am
2949,Flo Rida,Sean Kingston
2950,Flo Rida,B.o.B
2951,I Wayne,Richie Spice
2952,I Wayne,Jah Cure
2953,I Wayne,Bushman
2954,I Wayne,Beres Hammond
2955,I Wayne,Garnett Silk
2956,Petlya Pristrastiya,lavon volski
2957,Petlya Pristrastiya,Разбітае Сэрца Пацана
2958,Petlya Pristrastiya,Syndrom Samazvanca
2959,Petlya Pristrastiya,ДАЙ ДАРОГУ!
2960,Petlya Pristrastiya,ULIS
2961,Jérome Payet,Dominique Barret
2962,Jérome Payet,Emilie Ivara
2963,Jérome Payet,Selio
2964,Jérome Payet,Sega¨el
2965,Jérome Payet,Ousanousava
2966,Rene Schier,plcmnt
2967,Rene Schier,pattyperk
2968,Rene Schier,Žiga Murko
2969,Rene Schier,Kawfee
2970,Rene Schier,tkdwn.
2971,The Marcels,The Del-Vikings
2972,The Marcels,The Cleftones
2973,The Marcels,Danny & The Juniors
2974,The Marcels,The Diamonds
2975,The Marcels,The Regents
2976,Jan Garber & His Orchestra,Abe Lyman's California Orchestra
2977,Jan Garber & His Orchestra,Lew Stone & His Band
2978,Jan Garber & His Orchestra,Ben Selvin & His Orchestra
2979,Jan Garber & His Orchestra,Coon Sanders Original Nighthawk Orchestra
2980,Jan Garber & His Orchestra,Jack Hylton
2981,Mangal Singh,Pammi
2982,Mangal Singh,Shava Shava
2983,Mangal Singh,Sardara Gill
2984,Mangal Singh,Uttam Singh
2985,Mangal Singh,Premi
2986,The Jazz Cats,The Modern Jazz BGM Group
2987,The Jazz Cats,Trumpet Jazz
2988,The Jazz Cats,Java Jazz Cafe
2989,The Jazz Cats,Smooth Deluxe Dinner Jazz Group
2990,The Jazz Cats,Deluxe Cafe Music
2991,Jarabe De Palo,Fito Y Fitipaldis
2992,Jarabe De Palo,El Canto del Loco
2993,Jarabe De Palo,Enanitos Verdes
2994,Jarabe De Palo,Café Quijano
2995,Jarabe De Palo,Maná
2996,Glenn Miller,Benny Goodman
2997,Glenn Miller,Tommy Dorsey
2998,Glenn Miller,Artie Shaw
2999,Glenn Miller,The Andrews Sisters
3000,Glenn Miller,Artie Shaw and His Orchestra
3001,IZA,Gloria Groove
3002,IZA,Ludmilla
3003,IZA,Thiago Pantaleão
3004,IZA,Karol Conká
3005,IZA,Luísa Sonza
3006,Lessa Gustavo,VECTOR COLETIVO DELTA
3007,Lessa Gustavo,Leo VL
3008,Lessa Gustavo,Cris.
3009,Lessa Gustavo,whitenoisekids
3010,Lessa Gustavo,Ieti
3011,Hotel Lobby Jazz Music,Cafe Jazz Deluxe
3012,Hotel Lobby Jazz Music,Chill Jazz-Lounge
3013,Hotel Lobby Jazz Music,Hotel Jazz Deluxe
3014,Hotel Lobby Jazz Music,Bangkok Speakeasy Luxury
3015,Hotel Lobby Jazz Music,Sydney Taylor Band
3016,Tommy Dorsey,Glenn Miller
3017,Tommy Dorsey,Artie Shaw
3018,Tommy Dorsey,Benny Goodman
3019,Tommy Dorsey,Frank Sinatra & Tommy Dorsey
3020,Tommy Dorsey,Harry James
3021,Corey Finesse,Lajan Slim
3022,Corey Finesse,Don Q
3023,Corey Finesse,Boston George
3024,Corey Finesse,Kiing Shooter
3025,Corey Finesse,J.R. Donato
3026,Andre Marques,Salomão Soares
3027,Andre Marques,Arismar do Espírito Santo
3028,Andre Marques,Trio Curupira
3029,Andre Marques,Letieres Leite Quinteto
3030,Andre Marques,Trio Corrente
3031,bonobos,Fishmans
3032,bonobos,Cero
3033,bonobos,クラムボン
3034,bonobos,くるり
3035,bonobos,キセル
3036,Positiva,Viaje a 800
3037,Positiva,The Soulbreaker Company
3038,Positiva,Loan
3039,Positiva,El Páramo
3040,Positiva,Sgt. Sunshine
3041,Malla 100 Alça,Moleca 100 Vergonha
3042,Malla 100 Alça,Limão Com Mel
3043,Malla 100 Alça,Forrozão Tropykalia
3044,Malla 100 Alça,Cavaleiros do Forró
3045,Malla 100 Alça,Calcinha Preta
3046,Opium Ink,Glass Battles
3047,Opium Ink,Josie Pace
3048,Opium Ink,Strvngers
3049,Opium Ink,Sammi Doll
3050,Opium Ink,Lay Your Ghost
3051,Weftin,Fat Chance
3052,Weftin,Corrupt Vision
3053,Weftin,Dissidente
3054,Weftin,Working Class Stiffs
3055,Weftin,Stuck Lucky
3056,Paolo Bagnasco,Salvatore Ida'
3057,Paolo Bagnasco,Balkaneros Banditos
3058,Paolo Bagnasco,Giò Valeriani
3059,Paolo Bagnasco,Castellina-Pasi
3060,Paolo Bagnasco,I Nuovi Angeli
3061,Exit,Juha Tapio
3062,Exit,kls.
3063,Exit,Pekka Simojoki
3064,Exit,Pro Fide
3065,Exit,Petra
3066,Crazy Horse,Neil Young
3067,Crazy Horse,Neil Young & Crazy Horse
3068,Crazy Horse,"Crosby, Stills, Nash & Young"
3069,Crazy Horse,Buffalo Springfield
3070,Crazy Horse,Stephen Stills
3071,Mey,Рут Колева
3072,Mey,13kJohny
3073,Mey,Мастило
3074,Mey,Руши Видинлиев
3075,Mey,Ruth Koleva
3076,Pete Gooding,Le Vinyl
3077,Pete Gooding,Lanoiraude
3078,Pete Gooding,Federico Molinari
3079,Pete Gooding,Mat Playford
3080,Pete Gooding,Vlad Caia
3081,螟上?邨ゅo繧,Natsu no owari
3082,螟上?邨ゅo繧,Inuwatari Ryosuke
3083,螟上?邨ゅo繧,inuha
3084,螟上?邨ゅo繧,nerdneko
3085,螟上?邨ゅo繧,HikkieP
3086,Ein Gutes Pferd,Keele
3087,Ein Gutes Pferd,Blut Hirn Schranke
3088,Ein Gutes Pferd,DISCO//OSLO
3089,Ein Gutes Pferd,LYVTEN
3090,Ein Gutes Pferd,Lygo
3091,Ravi Raj,Naimul Islam Manna
3092,Ravi Raj,Prashant Katheriya
3093,Ravi Raj,Ajit Kale
3094,Ravi Raj,Arsh Mohammed
3095,Ravi Raj,AD Adarsh Gupta
3096,Theo Bleckmann,John Hollenbeck
3097,Theo Bleckmann,Theo Bleckmann and Ben Monder
3098,Theo Bleckmann,Miles Okazaki
3099,Theo Bleckmann,Kristjan Randalu
3100,Theo Bleckmann,The Claudia Quintet
3101,Trille,STANOVSKY
3102,Trille,RAR
3103,Trille,SERPENTIN
3104,Trille,Ran Nir
3105,Trille,Lis Sørensen
3106,Albert Ammons,Pete Johnson
3107,Albert Ammons,James P. Johnson
3108,Albert Ammons,Champion Jack Dupree
3109,Albert Ammons,Meade Lux Lewis
3110,Albert Ammons,Jimmy Yancey
3111,Calango Brabo,Confraria da Costa
3112,Calango Brabo,Emmercia
3113,Calango Brabo,Terra Celta
3114,Calango Brabo,Aldo Sena
3115,Calango Brabo,Brothers of Brazil
3116,La Playa Sextet,Angel Canales
3117,La Playa Sextet,Pete Rodriguez
3118,La Playa Sextet,Louie Ramirez
3119,La Playa Sextet,Joe Cuba
3120,La Playa Sextet,Mon Rivera
3121,Hanne Boel,Sophie Zelmani
3122,Hanne Boel,Jennifer Warnes
3123,Hanne Boel,Katie Melua
3124,Hanne Boel,Malia
3125,Hanne Boel,Maria Mena
3126,Mayday Parade,Go Radio
3127,Mayday Parade,State Champs
3128,Mayday Parade,All Time Low
3129,Mayday Parade,We the Kings
3130,Mayday Parade,Boys Like Girls
3131,Nat Adderley,Freddie Hubbard
3132,Nat Adderley,Cannonball Adderley
3133,Nat Adderley,Lee Morgan
3134,Nat Adderley,Dizzy Reece
3135,Nat Adderley,Tina Brooks
3136,范倪Liu,小蓝背心
3137,范倪Liu,叶琼琳
3138,范倪Liu,joysaaaa
3139,范倪Liu,刘大壮
3140,范倪Liu,王宗介
3141,MC5,The Stooges
3142,MC5,New York Dolls
3143,MC5,The Sonics
3144,MC5,Richard Hell and the Voidoids
3145,MC5,Flamin' Groovies
3146,Yolanda Adams,The Clark Sisters
3147,Yolanda Adams,Mary Mary
3148,Yolanda Adams,Donnie McClurkin
3149,Yolanda Adams,Kirk Franklin
3150,Yolanda Adams,Fred Hammond
3151,Diego & Victor Hugo,GUILHERME & BENUTO
3152,Diego & Victor Hugo,Hugo & Guilherme
3153,Diego & Victor Hugo,Murilo Huff
3154,Diego & Victor Hugo,Gustavo Mioto
3155,Diego & Victor Hugo,Henrique & Diego
3156,Lorenzo Luca,No data
3157,Concílio de Trento,Born to Freedom
3158,Concílio de Trento,Joseph Little Drop
3159,Concílio de Trento,diamanita
3160,Concílio de Trento,The Gates are Broken
3161,Concílio de Trento,Driveout
3162,Tritonal,Audien
3163,Tritonal,Seven Lions
3164,Tritonal,Arty
3165,Tritonal,FARIUS
3166,Tritonal,Jason Ross
3167,Bo Ningen,High Rise
