,artist,genre,song_name,release_year,id_song
1647,Kool&Klean,jazz,Beyond the Horizon,2021,6P7UJHl4aoCPFZbNigAsDA
1648,"Eddie ""Lockjaw"" Davis",jazz,Our Love Is Here to Stay,2021,1SkxWk7zy1bu4XI8nccrDE
1649,Late Night Jazz Lounge,jazz,Sultry Ambiance for Coffee with Friends,2021,6OGO8tg1JAub1uaD5Zng2g
1650,Good Morning Jazz Cafe,jazz,Jazz Ballad Soundtrack for Piano Bars,2021,2Mili3L6xBr5dweqkGzSot
1651,Java Jazz Cafe,jazz,Quiet Final Exams,2021,1lPvDkA9Uf63z3d44MHAq4
1652,Coffee Shop Jazz Relax,jazz,Tranquil Staying Focused,2021,3fpvJNTnZK0RG32Koip46a
1653,Classic Jazz,jazz,Wicked Music for Cozy Afternoons,2021,4ypfv0v6mU9vHC2tYiCdyt
1654,Classic Jazz,jazz,Classic Studying at Cafes,2021,0Vc8gYVc09P5zN39Q7vxoO
1655,Harlem Jazz Guitar Quartet,jazz,Brilliant Music for Hanging Out,2021,06lS5ru4D5u3u8ztqii8JE
1656,The Lovecraft Sextet,jazz,Funebre Macabre [Musicorum],2021,0VddW3KXiiWgKlAgpjvlGF
1657,Classy Cafe Jazz Music,jazz,Background for Private Lounges,2021,6ubGHceb28Tm9ajYS7x9kJ
1658,Smooth Jazz New York,jazz,Dashing Jazz Saxophone - Vibe for Bars,2021,0sMyPxTbS78htY3sQnhDQA
1659,Smooth Dinner Jazz,jazz,Easy Lunch Dates,2021,5bGcV1S5NEWYnAJS6fn8Ot
1660,Classic Jazz,jazz,Warm Ambience for Coffee in Lobbies,2021,2sBiCogjCyyaQGgZ3oejLb
1661,Cafe Jazz Deluxe,jazz,Vivacious Backdrops for Coffee and Studying,2021,7dg1OfC2UKZvnpC4jHzj2z
1662,Dinner Jazz Orchestra,jazz,Happening Moods for Coffee Bars,2021,7eCJDj1U1UTqOkei4MbkGy
1663,Sleep Jazz,jazz,Heavenly Music for Sunday Brunch,2021,5nXddpOA4wMyemA4jORtzf
1664,Bossa Nova Beach,jazz,Nights in Rio,2021,7smzZZBbZNQ43LbBhPiNhk
1665,Coffee House Jazz Club,jazz,Fresh Brew,2021,6sSymctk0APG7jn5fgR1b7
1666,Bossa Lounge Deluxe,jazz,Retro Brunch,2021,7Ha6I55GAXWDlbQQQAGSOt
1667,Harlem Jazz Guitar Quartet,jazz,Dream Like Hotel Lobbies,2021,5Mx1eHUOniSmuNL1cVocx5
1668,René Bottlang,jazz,Solongo's Dreams,2021,3JnTMnwQvBx3PhnOkAFQCt
1669,Wolfgang Puschnig,jazz,Brzlbrmpft,2021,5EqVHhcZyYwyvZdpyAmJIg
1670,Abraham Barrera,jazz,Tu alegría,2021,6qYbQWTnTNnkEoUp12nk3J
1671,Dinner Jazz Orchestra,jazz,Wicked Home Cooking,2021,72nHc7eldQz4WU9ITGyM0E
1672,Jazz For Sleeping,jazz,Exceptional,2021,6eC10zT0vTcAAJvShggT75
1673,Late Night Jazz Lounge,jazz,Hot Music for Hanging Out,2021,07aOTamdQSS43seKTiLxBG
1674,Niklas Wandt,jazz,Forellental,2021,4rr6LXc13RhojE5j5av0NW
1675,Smooth Dinner Jazz,jazz,Friendly Coffee at Lunch,2021,1VyZtLXtWhTqtlwdYBlHiS
1676,Christmas Jazz Holiday Music,jazz,O Little Town of Bethlehem,2021,35Ac6Cp5wvS2fCYdLLmaHt
1677,Chill Out Dinner Jazz,jazz,Warm Up by the Fire,2021,2xnq9idAaRan4YeutKSDVH
1678,Teemu Kekkonen,jazz,A New Chapter - Live,2021,5U6WwRlNOYSChEdBu5vC64
1679,Keith McKelley,jazz,Looking In,2021,5U6avOwDRjLqphIWdvxJcU
1680,Jimmie Noone,jazz,"Goodbye, Don't Cry Blues - Remastered",2021,2PC9rtrdi5JEK4FacigCUq
1681,Cecil Gant,jazz,It Ain't Gonna Be Like That,2021,6aygUgiER5uIsgGx3ls9Dx
1682,Coffee House Instrumental Jazz Playlist,jazz,Joyful Moods for Caffe Latte,2021,3PCtauUY9lTnusW2GIlJro
1683,Harlem Jazz Guitar Quartet,jazz,Casual Positive VIbes,2021,3nJ65HLt4uS2qYnATDoXSU
1684,Jimmy Bertrand's Washboard Wizards,jazz,The Blues Stampede,2021,7FPcBiWujci4HCtpB5evY4
1685,Mediterranean Deconstruction Ensemble,jazz,Keren Or (Nocturno),2021,04BmLv0PaGNNOtu1Gsa21m
1686,Slow Relaxing Jazz,jazz,Wondrous Breakfast Time,2021,7IbmbsTrjo5pph9OqHfmCa
1687,Hotel Lobby Jazz Group,jazz,Waiting for Your Room,2021,4bo32DyoeWTO2Pp6VXbrNR
1688,The Houdini's,jazz,Lonely Exercise,2021,0rOIqetnhje1Ep3jZdlvkY
1689,Harlem Jazz Guitar Quartet,jazz,Funky Backdrops for Reading at Home,2021,68xZjFDFQrQpla4XDBzhFs
1690,Jungle Brothers,jazz,"""U"" Make Me Sweat",2021,3sFiC3CWKRdd6QbNEw1K35
1691,Theo Bleckmann,jazz,All the Love,2021,0HEPrWpCGYwGQd1Zz9Y01Z
1692,Australian Art Orchestra,jazz,Sweet Sticky Revolution,2021,5uyiNsNcJlNY1nMFjUPgP8
1693,Bugseed,jazz,Tempsky,2021,4Zz1gRVawVIfh2ho6yaikw
1694,Coffee House Instrumental Jazz Playlist,jazz,Smooth Coffee at Lunch,2021,6QugMt24zZLvgR8Qe9rkcJ
1695,Eric Bolvin,jazz,Belita,2021,3bDE8nCOUxlmnkil9YIWG1
1696,Wardell Gray,jazz,Lover Man (Memorial Album Volume 2),2021,3j0mk0wIfpxBZqwgfMELcx
1697,Caleb Dinger,jazz,Grace Greater Than All Our Sin,2021,5fwVYrtr63qVitmg91Zqf2
1698,Coffee House Instrumental Jazz Playlist,jazz,Background for Holiday Moods,2021,2I8CHidShEL73Y9eBXiFzq
1699,Cafe Jazz Deluxe,jazz,Dream Like Ambience for Diners,2021,1fGQVVaXiAJmSWHK1MFoj2
1700,Nostalgia 77,jazz,Changes - Mixed,2021,7FVALjkEBqETSZQGPTppyV
1701,Lorenzo Luca,jazz,L'estate È Arrivata,2021,4KGRfKPkPmwyjTrs6H2e9r
1702,Red Callender,jazz,Five-Four Blues,2021,4J7VFc3csYu6RQZe0VDyKf
1703,"Eddie ""Lockjaw"" Davis",jazz,Our Love Is Here to Stay,2021,1SkxWk7zy1bu4XI8nccrDE
1704,Wadada Leo Smith,jazz,The Motherland (Solo Piano in F Sharp Minor),2021,1IJlucnc8P3TyPWtnzddye
1705,Coffee House Instrumental Jazz Playlist,jazz,Retro Moods for Ending the Year,2021,5OhUAoBDulViiptdol0dnl
1706,Funkware,jazz,Mr Hornsby,2021,6h9C1lMJbH8BzsHb3GDbKO
1707,Xavier Cugat,jazz,Rosita la bonita - Remastered,2021,6OGtM9K4S5VBipaR31YTEa
1708,Massimo Faraò,jazz,Summer Love,2021,2KBVL4UwquC4HfoszvDfPo
1709,Smooth Jazz New York,jazz,Romantic Jazz Big Band - Vibe for Lunch Dates,2021,7IaVWBWluxCBDJWnxcwivO
1710,Late Night Jazz Lounge,jazz,Incredible Backdrops for Extended Vacations,2021,115JiX1WGE93lNO7v6hAIF
1711,Omar Sosa,jazz,Light in the Sky,2021,7hbWDgaPmMlFk7EbsKoonl
1712,Reinhard Vanbergen,jazz,The Zababa Gate - Presenting The Tenor Cello,2021,04Boi1jIxeqK2fK0tt9Ug2
1713,Restaurant Jazz Classics,jazz,Bubbly Music for Impression,2021,25BEkPlglnMopsE5I93BN0
1714,Instrumental Jazz Music Ambient,jazz,Midnight in Paris,2021,0vWjY8Z9Dpr4vpC8FWkFWI
1715,Coffee Shop Jazz Relax,jazz,Mysterious Ambience for Coffee and Studying,2021,2NVl13QFo95KCCJM8Vx3mt
1716,Instrumental Jazz Music Ambient,jazz,Darkness Will Not Prevent Us,2021,2XinHv1hSniSX2Qo2tUcR4
1717,Hotel Lobby Jazz Group,jazz,Charming Family Dinner,2021,37OyTINXNNPWsdkkKHTytC
1718,Guillaume De Chassy,jazz,Retour à Emparis,2021,2XiqRD4CvVPx2wf92UOcLu
1719,Background Instrumental Jazz,jazz,Classic Ambience for Freelance Projects,2021,6GJW6FMZMLr3KU5kSDBmZi
1720,Jazz Bar Music Inc,jazz,Pick Your Fights Carefully,2021,4PM7y1KD7Ex3ybbXSzTzjq
1721,Coffee House Instrumental Jazz Playlist,jazz,Unique Backdrops for Staying Focused,2021,5EgYACQhLBpL70DmOx0fie
1722,Hotel Lobby Jazz Group,jazz,Delightful Backdrops for Lounge Bars,2021,62sLkSOKlB4lAwJjQeccZ9
1723,Classic Jazz,jazz,Cool Ambience for Working from Coffeehouses,2021,5Eh62RT5My0Y9xKz2WvFab
1724,Jazz Rilassante,jazz,Cool Moods for Fine Dining,2021,7KCsKZwngxZ1REXMXUPd8i
1725,Bossa Lounge Deluxe,jazz,Relaxed Backdrops for Morning Cafe,2021,1GpNTsWD0veCLlukTnhdIx
1726,Hotel Lobby Jazz Group,jazz,Amazing Music for Fine Dining Bistros,2021,07b76Af7t68upvewyqWTsl
1727,Harlem Jazz Guitar Quartet,jazz,Incredible Happy Hours,2021,2ddGnjqkWkWqBiX266M7nj
1728,Lars Christian Lundholm,jazz,Not Following the Glee at 8AM,2021,1twEdAfxMXCSql8PxnMY3o
1729,Classy Cafe Jazz Music,jazz,Breathtaking Positive VIbes,2021,0VdhxOm4RHm2JtG5S6VKA4
1730,Coffee House Instrumental Jazz Playlist,jazz,Inspiring Drinks with Friends,2021,4PMdjMOnHZxZkMMHkxAZ8G
1731,Arsenio Rodríguez,jazz,Hipocresía - Remastered,2021,1lR82BoceGvIFm17QSBDvc
1732,Christmas Jazz Holiday Music,jazz,Happy Holidays,2021,7IbXSMmSxzdFL2mINTtIgj
1733,Cafe Jazz Deluxe,jazz,Background for Breakfast Buffets,2021,5U7ReS0Pv1T8I0r1FPlAkQ
1734,Al Cohn,jazz,While My Lady Sleeps,2021,4yqlCra5mDiQZa6qzqfpkD
1735,Essential Dinner Party Background Music,jazz,Successful Ambience for Indoor Dining,2021,4HSlVKaqilnpGx1poRNykZ
1736,Background Jazz Music,jazz,Charming Ambiance for Freelance Projects,2021,2IUxJVohwOkzzVsponbjul
1737,Erskine Hawkins,jazz,Jumpin' in a Julep Joint - Remastered,2021,1Flgn33qs1dCBUzHxOS2Ke
1738,Slow Relaxing Jazz,jazz,Background for Meals,2021,1OHUunsdlpTHkAfVIdEsMV
1739,Leo Hart and the City Line,jazz,Lets Fall in Love,2021,6OFVrYlC1DP3fyLWlb8fGT
1740,Pihlanne,jazz,Intro,2021,6S9Gm76riJCVYM5nIr8ZFA
1741,Instrumental Jazz Lounge,jazz,Seeing Double,2021,0b1aXdHOgqyfntfzPM3drE
1742,Cafe Restaurant Music,jazz,Background for Evening Drinks,2021,5jzSvfAPz7FEBNUKaHqsJb
1743,Dinner Jazz Orchestra,jazz,Sultry Backdrops for Long Vacations,2021,2XkBga5VRwIsvo73FP7oju
1744,Cafe Jazz Deluxe,jazz,Marvellous Classy Restaurants,2021,1fvKyEuszHVxpFwtK00aZK
1745,Instrumental Jazz Music Ambient,jazz,Self Calmness,2021,57ljl0qOG8Ymp3DvJefufW
1746,Coffee House Instrumental Jazz Playlist,jazz,Unique Ambiance for Happy Hours,2021,66tPxvfsYt4pylDzJxtosR
1747,Red Nichols,jazz,My Honey's Lovin' Arms,2021,6sBQEX9aUMwVWXVeruz3qs
1748,Coffee House Instrumental Jazz Playlist,jazz,Understated Music for Monday Breakfast,2021,1yb7L2nzUoGURn8DG4SORc
1749,Jackie McLean,jazz,It Could Happen to You - Remastered,2021,19qv5DOjNRGiKwvuLooJ7m
1750,Otis Ubaka,jazz,Clyde Drexler,2021,4rsgbOHJ3oxp0KADoHX7yM
1751,Tubby Hayes,jazz,Royal Ascot,2021,6qavX6aKHvoNqfiWumDNlv
1752,Ignacio Montoya Carlotto,jazz,Por La Vuelta,2021,6UaJPpVrkEJ09hRvPbufMM
1753,Harlem Jazz Guitar Quartet,jazz,Happy Brunch with Friends,2021,1IKeLSqqGmqNKDUEjaejos
1754,Jazz Lounge Cocktail Bar,jazz,Jazz Lounge Cocktail Bar,2021,2MjIGr7FewYisJeQdpgavZ
1755,Instrumental Jazz Lounge,jazz,A Busy Mind,2021,7Bm9JmcEZQoiIaPLADHy3X
1756,Hotel Lobby Jazz Group,jazz,Cheerful Secret Bars,2021,2KC9XVarMTO4ffFnoF3Ars
1757,Jazz Rilassante,jazz,Debonair Ambience for Hotel Lobbies,2021,0hxD45NDtkftWGUrWaedTI
1758,Classic Jazz,jazz,Wicked Music for Cozy Afternoons,2021,4ypfv0v6mU9vHC2tYiCdyt
1759,Walter Wanderley,jazz,Mulher De Trinta,2021,0hxpYHPvjcgudlbYZfnzgo
1760,Sunday Morning Jazz Playlist,jazz,Big Band with Tenor Sax Soundtrack for Hanging Out,2021,4VWZRrmt01SEe3mIJK4wnP
1761,Dinner Jazz Orchestra,jazz,Pulsating Ambience for Coffee Bars,2021,1MM8q8k1uk5HVJrGHM77Lb
1762,The California Ramblers,jazz,She Belongs to Me,2021,04BxiH2W7qxrvAEigaKu5t
1763,Classic Jazz,jazz,Mysterious Bossa Nova - Vibe for Pumpkin Spice Coffee,2021,1Smi7SWjfoiohocTJyVQK7
1764,João Capinha,jazz,Origens,2021,1SmwMFfwE3krh6VLmDpHqW
1765,Coffee Shop Jazz Relax,jazz,Cheerful Study Time,2021,06l7JxAMBp4JeNDrb6DtcK
1766,Bossa Nova Beach,jazz,Streets of Odeon,2021,25BHwJG6hr9Vj2pXnkBcGC
1767,Sleep Jazz,jazz,Fantastic Ambiance for Sunday Brunch,2021,4VXbBWQg57QLYgBh3v2HMO
1768,James Butler,jazz,After Hours,2021,6iCqAt2cP0HxEHsF8gFJ6w
1769,The Jeff Steinberg Jazz Ensemble,jazz,Peter Gunn Theme,2021,4VY48H3WPi5MzDWeFlIj5H
1770,Matt Belsante,jazz,I Get A Kick Out Of You,2021,45RucrEGWiqj1RKFfw4Bil
1771,Jazz Instrumental Chill,jazz,Sparkling Chilled Days,2021,2NVo1CVCJodEhwBBegu3X9
1772,MSDOS,jazz,Saturday Night Fever,2021,1bBzmt0lyEOwJct6w8xjmp
1773,Baby Face Willette,jazz,Swingin' at Sugar Ray's - Remastered,2021,5ps1jLluYcWti7Nd8DhZAG
1774,Late Night Jazz Lounge,jazz,Dream-Like Weekends with Friends,2021,7LzGP7w9FKRMBh7NjPvj3k
1775,Coffee Shop Swingers,jazz,Snuggle Up on the Sofa,2021,6iE7cG1NjdWnvU4YoQCelX
1776,Dinner Jazz Orchestra,jazz,Tremendous Ambiance for Cramming,2021,4WoWImHRdgENbGEJsqsFWW
1777,Harlem Jazz Guitar Quartet,jazz,Astounding Cool Restaurants,2021,7dfS3OefHQNqetGK1STgKR
1778,Smooth Dinner Jazz,jazz,Easy Lunch Dates,2021,5bGcV1S5NEWYnAJS6fn8Ot
1779,Smooth Dinner Jazz,jazz,Contemporary Ambiance for Cafe Focus,2021,3ZIPl2BmPCmXcZAEXrnBhy
1780,Claude Bolling,jazz,Don't Get Around Much Anymore,2021,3ODkpChZNgWfqvYXi3ORXs
1781,Cafe Jazz Deluxe,jazz,Dealing With Vibes,2021,7GQbQn0EBbuw3EyEdeqpqN
1782,Coffee Shop Jazz Relax,jazz,Happening Lunch Dates,2021,6s9PdNJUt1U0hBMxNgjjR6
1783,Classic Jazz,jazz,Atmospheric Backdrops for Morning Espresso,2021,1t1I6ffodZLwo5qD1il8Zh
1784,Hot Heros,jazz,Kaarila Desert,2021,4vZpnGTG6dTdHTYogyfjPK
1785,LESKY,jazz,Coda,2021,66t7wxPuIq2J55c5WYFnxw
1786,Coffee House Instrumental Jazz Playlist,jazz,Laid-back Calm Cafes,2021,26rV0J5NWdER9L50jYw1Nq
1787,Bossa Lounge Deluxe,jazz,Tremendous Backdrops for Meetups,2021,7kEUxjmOVioOuOo6JkQhPz
1788,Coffee House Instrumental Jazz Playlist,jazz,God Rest Ye Merry Gentlemen - Christmas with Family,2021,1lOf7BhRZ0TaUaJ06dGruP
1789,Tommy Whittle,jazz,I Can't Believe That You're in Love with Me,2021,01D4jVHQjukhW6EW6wP5KB
1790,Classic French Jazz,jazz,Classy Jazz Solo,2021,2PB3jFBt1sxyjKS7ZvXgJa
1791,Hotel Lobby Jazz Music,jazz,Sophisticated Secret Bars,2021,6OG5kwLmtlJVn74AgAmY9D
1792,Late Night Jazz Lounge,jazz,Brilliant Staying Focused,2021,2Nn075IhUyFv8P09k5J1kv
1793,Dee Dee Bridgewater,jazz,Is This What Feeling Gets?,2021,2xnDi2SFTXWFYGHkhPUQLd
1794,Jazz Relax Coffee House,jazz,Hot Milk and Espresso,2021,1Sl7xd2OrOLy3neWmajFz6
1795,Dinner Jazz Orchestra,jazz,Happening Moods for Coffee Bars,2021,7eCJDj1U1UTqOkei4MbkGy
1796,Background Jazz Music,jazz,Happening Backdrops for Autumn Moods,2021,7LMEj9SmF4k7VfsDT4nPo3
1797,Instrumental Jazz Music Ambient,jazz,Chill & Cool Music,2021,57fR57uNFU7sxWRzQZARPk
1798,Coffee House Instrumental Jazz Playlist,jazz,Joyful Moods for Caffe Latte,2021,3PCtauUY9lTnusW2GIlJro
1799,Jazz Relax Coffee House,jazz,Kitty Cat Challenge,2021,1OFrbqbHxxjmGiDLPyfrOx
1800,Aka Soen,r&b,Sin Miedo,2020,7CazAsdwNQe9zJjl1YqL3G
1801,Aka Soen,r&b,Bon voyage,2020,5zO4hCZExSBN7Xa74S6Ayy
1802,Lion Heart,r&b,Embaixo da Lua,2020,0m0SDz1OiZbGaYXrDdxgdC
1803,Cartel da Cevada,r&b,Capim Loucura,2020,2PkY6kfxXfJXhPMJKEMtW2
1804,Malla 100 Alça,r&b,Não Me Digas Que Não,2020,5CCnJmZCcs5B0hztYQNA75
1805,Gyanma,r&b,Que Rebuscas,2020,3vNRWAxiGMC8DNrCu8FCZN
1806,Acústicos & Valvulados,r&b,A Espera,2020,4hgmpC1GTx3pi7Bo0LzN6V
1807,Banda Encantu's,r&b,Eu te esperarei (Banda Encantu´s),2020,3928sSyxX3TLiCllFAIcA6
1808,idontexist,r&b,Testing,2020,7FTJuqIyAnPTaRys3GmdDQ
1809,J-Shin,r&b,Cry No More,2020,7kd7F7zf9aAlHqHyRUmFD6
1810,Lobão,r&b,Canteiros,2020,5c1F4jfKF9AWmIMR154AAb
1811,Reverendo Frankenstein,r&b,PQP,2020,5BhnJ6gnX0XotyZwrrvQDW
1812,Rico 2 Smoove,r&b,No Hesitation,2020,1IPtL97kIsUaadKBrDKhKg
1813,Buddy Knox,r&b,Party Doll,2020,57k2Mfq8laOE9WrwCnN2O0
1814,Alpha,r&b,Baby Mama,2020,76lOGURsbTD1d3I83hIl0p
1815,Giovanni Girolamo Kapsberger,r&b,Canario,2020,6xQYhQImJrsh8LmpXiMihl
1816,Banda Encantu's,r&b,A Conquista (Banda Encantu´s),2020,354VKD45H4zs8wgMt93TLE
1817,Leonardo Gonçalves,r&b,Acredito (We Believe),2020,438xMozUnO0qybGWZtGXvI
1818,Howard Ivans,r&b,Where I Need,2020,6EabRLFbjozwPw5KoaPny0
1819,Os Aquamans,r&b,Twist,2020,7FUyVmlibdT1WGfoQNpruB
1820,Zafrir,r&b,Madush (FYH236),2020,1IJAu5rVYOBYt1AnvFYhyE
1821,Eric Benét,r&b,In the End,2020,2NnLTsf15gVqFivMyqdaFM
1822,The Robins,r&b,Our Romance Is Gone - Remastered,2020,4VXBeZDC7jP1iU0lMz9bmY
1823,Jorma Kaukonen,r&b,I See the Light - Live - Show 2,2020,66OtSpjy0l8qPX8Fyte2Pr
1824,六艾司 Lilice,r&b,QㄍQ (小美珍珠雪糕系列主題曲),2020,6Bmb3qF6YDoTqJejB6TfV2
1825,Jhayam,r&b,Sensi - Ao Vivo,2020,2xagh9KaOHCsXdkkwwUzYq
1826,Kafé,r&b,Confiar - Acústico,2020,37nRUx4eNQkmZifyKM81mM
1827,Kevni,r&b,Pwodui Lokal,2020,0kRQgZUFpnmUYbYbfyB7xV
1828,Explicito'S,r&b,Rockstar,2020,586ERETLyXlB3tkdPLrzJS
1829,Earl,r&b,TicketX,2020,4NCewkR14NIrmZBLKcSCeO
1830,Smiley Lewis,r&b,Gumbo Blues,2020,1yZNlwaAvYpUs74oNGIXyg
1831,Uncle Sam,r&b,Trap Corona,2020,57kLPM49v335NbEkLgWICb
1832,Mc Menor da Baixada,r&b,Jornada da Vida,2020,6Xvkbt0IspDY4c6svOV0Bm
1833,Alpha,r&b,Trahison,2020,5JOGWL2nCfY603Wa9YfSon
1834,Charles Villiers Stanford,r&b,"Songs of the Fleet, Op. 117: IV. The Little Admiral",2020,40ixEFbS3lVt5vzWDmfoCo
1835,Dionne Warwick,r&b,Walk On By,2020,4A0ylkFYXd3XMHIMMO9USJ
1836,Brian Hyland,r&b,Ginny Come Lately,2020,0XWg01E6QdUiSdyD0oc6on
1837,Que Almighty,r&b,Put That On Gang,2020,5hRntYmcvlcyQ9IQGxFOrB
1838,Alpha,r&b,Ambiton,2020,7ALW38OdXLSo055G5airzE
1839,The Nutmegs,r&b,Shifting Sands,2020,0CfZhHqXFm5wmtBErfZooA
1840,Blind Faith,r&b,Tears In Heaven,2020,1GnkHWIgvDnQ4GWI05sVmq
1841,The Hollywood Flames,r&b,Devil or Angel,2020,4sTjmpmwwhmMv547U8Xjfj
1842,Little Willie John,r&b,Right There - Remastered,2020,0zVAbvqKUfGOUqpMUi8kpj
1843,Johnny Otis,r&b,The Turkey Hop,2020,1Go35NVB9c3k14SJHPNDSD
1844,Buffalo Springfield,r&b,For What It's Worth,2020,7kEBeSOCguiI3FGY3hIJbM
1845,Ritu Guha,r&b,O Akuler Kul,2020,6JPW34MtcpoDf9rkKxLg7R
1846,Level,r&b,Smoke One,2020,7GAvzhozjBfzLpCt07rlmU
1847,Billy Fury,r&b,Don't Leave Me This Way - Remastered,2020,2PC3tmlPZTylgBStUDyY6G
1848,ZZ Top,r&b,Jailhouse Rock,2020,6OH0NrnmAfYumgDiLApJqU
1849,Sidney Scaccio,r&b,Among Us Tudo Impostor,2020,0bfhXczJa7oMnZ5pLFoF6M
1850,Frankie Valli & The Four Seasons,r&b,"December, 1963 (Oh What a Night!)",2020,56APrZZiLm06wZYtfrz55A
1851,Jimmy McCracklin,r&b,Get Tough,2020,4OVQSNPj7VhO5AE3QnhgzZ
1852,Corey Finesse,r&b,Drop Top,2020,3AreI82MU0y8XfDz3T8GyQ
1853,Jones Cruipy,r&b,Fais le pour moi,2020,2zPgTDs6SlYtZZlDAT0XlJ
1854,The Moonglows,r&b,Sincerely,2020,4Mgd3JNdkV0YqJdyzfkinY
1855,Barbara Lewis,r&b,"Baby, I'm Yours",2020,0jCaEHyKFUGBtRjAowlXjn
1856,Howlin Rain,r&b,Alligator Bride (Live),2020,65zUJtM4QDM8bPAsjpF6iP
1857,MC 7Kssio,r&b,Sextou,2020,18Tfvrj9wni80ydtb1zOFq
1858,Jelly Roll Morton,r&b,Georgia Swing,2020,5cShJABUdhvrMzg1wPBMr8
1859,En Vogue,r&b,Waitin' On You,2020,7c5h6Lk9zytimfdN9IWPbY
1860,Amos Milburn,r&b,I Done Done It (Don't Do It) - Remastered,2020,4mUayxSpTeguVv3UVDvqdo
1861,Little Richard,r&b,Brown Sugar,2020,4lRS6bTtrsp6t3S9ElEgo0
1862,Calango Brabo,r&b,Ventania e a Mulher Diaba,2020,2TDbmuoEnJsuMuXShTCP3r
1863,Malla 100 Alça,r&b,A Rifa - Ao Vivo,2020,0Eoq3AVsxHhXjfqY6FozjA
1864,Baltimore,r&b,Pearly Gates,2020,1OGk0zXPsQpiM46lJnTpYO
1865,SEST,r&b,Coroa (feat. Fred Drumond),2020,28Ndr6qTC0ZY2VXmM768lj
1866,Smiley Lewis,r&b,You're Gonna Miss Me,2020,2sdRwzSdu2GIy00bW2Xgdd
1867,The Ravens,r&b,I'm Gonna Take to the Road - Remastered,2020,4ZzovLtizfg8iv1FN6XTOn
1868,Karyn White,r&b,The Way I Feel About You,2020,3L34vIDckUYFX8H7w5hcPs
1869,MC Lyte,r&b,Cold Rock a Party,2020,2r0fYnuwVl7oBOXTu9xmhq
1870,John Lee Hooker,r&b,My Baby Put Me Down,2020,2qQhTKHIoveCENKPzaY05d
1871,John Philip Sousa,r&b,Sound Off,2020,4HQ9XKIc2MWZjlkstoEE04
1872,Malla 100 Alça,r&b,As Alianças,2020,72UnC1ahcX1dse9RkJKlvL
1873,Pastel de Miolos,r&b,Ruas (Ao Vivo),2020,56Ld3BmhAfsxwSQJGY1ipb
1874,dreCoy,r&b,Wi-Fi,2020,5Bh2PMUvYYt3Y1I0rAPKgu
1875,Grupo Bryndis,r&b,Amor Prohibido,2020,4J6X662svTF7DAl4F5orw1
1876,Orlando Gibbons,r&b,"Orlando Gibbons (bap.1583-1625) - Fantazia à3 in d, VdGS No.7, Oxford. Christ Church, Mus.Ms.21 (ca.1620)",2020,4rsIpwXOXaKliOJ7GO4lLy
1877,The Orlons,r&b,The Conservative - Remastered,2020,4J86aJW8epvzgZwk5GSCDM
1878,Buck Owens,r&b,I'll Take a Chance on Loving You,2020,07bI8OT9srVKnNk0eZCbIR
1879,Johan Hoogewijs,r&b,A Lot Of Them Knew,2020,1yadFWnA6npp9KKVpQYAXz
1880,Grateful Dead,r&b,Black Peter,2020,6bcEwVomUzyc3oXpXjOV8q
1881,Claudio Monteverdi,r&b,"Il ritorno d'Ulisse in patria, SV 325, Act I Scene 8 (Arr. C. Cavina): Eccomi, saggia Dea - Ninfe, serbate",2020,66tnDJXt0BiRxpIkxT5PQo
1882,The Marcels,r&b,Goodbye to Love,2020,5q24jEBCmoT0zUKbb55Rg9
1883,Gerald Levert,r&b,Private Line - Club Remix,2020,5U6FkipLeyd8odJR1P1d1h
1884,Juliana Hatfield,r&b,What a Life,2020,4J8LR5vGH0FW5m32F0y3kj
1885,Bigod 20,r&b,The Bog,2020,6h9XmgN4xeZL6eapBj1JDk
1886,The Du Droppers,r&b,That's All I Need - Remastered,2020,1MMMyG8nnMlLtre5gCnGUQ
1887,Marty Wilde,r&b,All American Boy,2020,4vbH07O8AOtyg4I8e9v9oC
1888,Lil Dev,r&b,Dénin,2020,45TMVAsIipBunvsM995Ssd
1889,Bobby Rydell,r&b,The Best Man Cried - Remastered,2020,4Udi6CgfnlJDQyyfDNl9xg
1890,Money Bagz,r&b,Be Alert,2020,2ciUidjDrsJxvjtjXRlTMk
1891,Big Maybelle,r&b,Candy 2 - Remastered,2020,1TI9ZhFo1WCanWfDVIsJZa
1892,The Harptones,r&b,Second Hand Love - Remastered,2020,1TIyKde1yFnnxqjgss8EZ1
1893,The Clovers,r&b,Little Mama,2020,3PCgGjQV0UEppZuqVH5ha4
1894,Marv Johnson,r&b,Love Is Here to Stay - Remastered,2020,4Toz9XNkKWvxQ6la9bqoHb
1895,Que Almighty,r&b,Get Throwed,2020,338rQ7xGKfIIMVtlhP2wlu
1896,Billy Fury,r&b,Don't Say It's over (Stereo) - Remastered,2020,5UqrO4JXEhVMZOxcJ3Uqnp
1897,Tamia,r&b,Officially Missing You - Radio Version,2020,4FfyITyvmmnwVaC7hKlreS
1898,The Moonglows,r&b,Chickie um Bah - Remastered,2020,3fwRq8keO5qhDC3OCCrhzp
1899,Faces,r&b,Ooh La La,2020,4rrVFtHxbzXtGPTmKCqPzl
1900,Lloyd Price,r&b,I'm Gonna Get Married,2020,0z359kMlNuSkdnjMiAb8KP
1901,LICE,r&b,Conveyor - Limezoda Remix,2020,2dcTr6XsxsZqvm1qUpYILX
